time_step,met_demand,unmet_demand,iteration_cost,cumulative_cost,vertiport_counts
89,1105.0,367,15030.32846354401,918601.3608484438,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 8, 'Vertiport_9': 12, 'Vertiport_10': 10}"
90,1079.0,357,15550.394789788004,934151.7556382319,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 9, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 9, 'Vertiport_9': 11, 'Vertiport_10': 11}"
91,1089.0,363,15986.187364400013,950137.9430026319,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 10, 'Vertiport_9': 10, 'Vertiport_10': 10}"
92,1219.0,403,17679.84361939602,967817.7866220279,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 7, 'Vertiport_4': 11, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 8, 'Vertiport_9': 11, 'Vertiport_10': 13}"
93,1067.0,353,15701.39420541201,983519.1808274399,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 9, 'Vertiport_4': 11, 'Vertiport_5': 10, 'Vertiport_6': 11, 'Vertiport_7': 10, 'Vertiport_8': 9, 'Vertiport_9': 9, 'Vertiport_10': 11}"
94,947.0,311,13635.40554458001,997154.5863720198,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 9, 'Vertiport_4': 12, 'Vertiport_5': 10, 'Vertiport_6': 11, 'Vertiport_7': 10, 'Vertiport_8': 6, 'Vertiport_9': 11, 'Vertiport_10': 11}"
95,698.0,230,9705.340000871987,1006859.9263728919,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 9, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 11, 'Vertiport_7': 10, 'Vertiport_8': 9, 'Vertiport_9': 10, 'Vertiport_10': 11}"
96,547.0,181,7408.064747591973,1014267.9911204838,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 12, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 8, 'Vertiport_9': 10, 'Vertiport_10': 10}"
97,433.0,143,5749.064552823982,1020017.0556733079,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 10, 'Vertiport_9': 10, 'Vertiport_10': 10}"
98,359.0,119,4939.792971207991,1024956.8486445158,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 11, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 9, 'Vertiport_9': 10, 'Vertiport_10': 10}"
99,361.0,119,5869.941183671984,1030826.7898281878,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 9, 'Vertiport_4': 11, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 9, 'Vertiport_9': 10, 'Vertiport_10': 11}"
100,264.0,88,3889.4136455679986,1034716.2034737557,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 10, 'Vertiport_9': 10, 'Vertiport_10': 10}"
101,255.0,85,3998.887552399997,1038715.0910261557,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 10, 'Vertiport_9': 10, 'Vertiport_10': 10}"
102,216.0,72,3332.393552143999,1042047.4845782997,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 10, 'Vertiport_9': 10, 'Vertiport_10': 10}"
103,214.0,70,3064.830539107999,1045112.3151174077,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 11, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 8, 'Vertiport_9': 11, 'Vertiport_10': 10}"
104,238.0,78,3659.728310371997,1048772.0434277798,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 9, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 9, 'Vertiport_9': 11, 'Vertiport_10': 11}"
105,153.0,51,2231.964962496,1051004.0083902758,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 10, 'Vertiport_9': 10, 'Vertiport_10': 10}"
106,185.0,61,2542.5053437759993,1053546.5137340517,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 11, 'Vertiport_7': 10, 'Vertiport_8': 9, 'Vertiport_9': 10, 'Vertiport_10': 10}"
107,179.0,59,2738.4359826399996,1056284.9497166916,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 9, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 10, 'Vertiport_9': 10, 'Vertiport_10': 11}"
108,214.0,70,3064.211750343999,1059349.1614670355,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 12, 'Vertiport_7': 10, 'Vertiport_8': 8, 'Vertiport_9': 10, 'Vertiport_10': 10}"
109,247.0,81,3288.9215391439984,1062638.0830061794,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 11, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 11, 'Vertiport_7': 10, 'Vertiport_8': 9, 'Vertiport_9': 10, 'Vertiport_10': 9}"
110,328.0,108,4579.019454987992,1067217.1024611674,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 11, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 8, 'Vertiport_9': 11, 'Vertiport_10': 10}"
111,424.0,140,6305.412665931979,1073522.5151270994,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 11, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 8, 'Vertiport_9': 11, 'Vertiport_10': 10}"
112,476.0,158,6824.318644715978,1080346.8337718153,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 9, 'Vertiport_9': 11, 'Vertiport_10': 10}"
113,529.0,175,7445.891814911973,1087792.7255867273,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 9, 'Vertiport_4': 11, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 9, 'Vertiport_9': 10, 'Vertiport_10': 11}"
114,641.0,213,8856.800816831974,1096649.5264035591,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 11, 'Vertiport_7': 10, 'Vertiport_8': 9, 'Vertiport_9': 10, 'Vertiport_10': 10}"
115,755.0,249,10088.76518590398,1106738.2915894631,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 11, 'Vertiport_5': 10, 'Vertiport_6': 13, 'Vertiport_7': 10, 'Vertiport_8': 6, 'Vertiport_9': 10, 'Vertiport_10': 10}"
116,741.0,247,10006.443553815989,1116744.7351432792,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 10, 'Vertiport_9': 10, 'Vertiport_10': 10}"
117,761.0,251,10337.545841983985,1127082.2809852632,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 11, 'Vertiport_4': 12, 'Vertiport_5': 10, 'Vertiport_6': 11, 'Vertiport_7': 10, 'Vertiport_8': 7, 'Vertiport_9': 10, 'Vertiport_10': 9}"
118,737.0,245,9955.542823679982,1137037.8238089432,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 11, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 9, 'Vertiport_9': 10, 'Vertiport_10': 10}"
119,765.0,253,10376.180465291984,1147414.004274235,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 11, 'Vertiport_5': 10, 'Vertiport_6': 11, 'Vertiport_7': 10, 'Vertiport_8': 7, 'Vertiport_9': 11, 'Vertiport_10': 10}"
120,723.0,239,9935.340453379984,1157349.3447276151,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 9, 'Vertiport_4': 11, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 8, 'Vertiport_9': 11, 'Vertiport_10': 11}"
121,623.0,207,8871.186313455986,1166220.531041071,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 9, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 10, 'Vertiport_9': 10, 'Vertiport_10': 11}"
122,616.0,204,8925.241937127983,1175145.772978199,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 11, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 11, 'Vertiport_7': 10, 'Vertiport_8': 9, 'Vertiport_9': 10, 'Vertiport_10': 9}"
123,637.0,211,8837.760859363974,1183983.533837563,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 11, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 8, 'Vertiport_9': 11, 'Vertiport_10': 10}"
124,633.0,209,9000.981603407978,1192984.515440971,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 12, 'Vertiport_5': 10, 'Vertiport_6': 11, 'Vertiport_7': 10, 'Vertiport_8': 7, 'Vertiport_9': 10, 'Vertiport_10': 10}"
125,543.0,179,7305.521183843973,1200290.0366248148,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 11, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 11, 'Vertiport_7': 10, 'Vertiport_8': 8, 'Vertiport_9': 11, 'Vertiport_10': 9}"
126,599.0,197,8552.897326359971,1208842.9339511748,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 9, 'Vertiport_4': 12, 'Vertiport_5': 10, 'Vertiport_6': 11, 'Vertiport_7': 10, 'Vertiport_8': 7, 'Vertiport_9': 10, 'Vertiport_10': 11}"
127,693.0,229,10098.425562547985,1218941.3595137228,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 12, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 7, 'Vertiport_9': 11, 'Vertiport_10': 10}"
128,678.0,224,9736.966544135985,1228678.3260578588,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 9, 'Vertiport_4': 11, 'Vertiport_5': 10, 'Vertiport_6': 11, 'Vertiport_7': 10, 'Vertiport_8': 8, 'Vertiport_9': 10, 'Vertiport_10': 11}"
129,751.0,249,10604.109441627976,1239282.4354994867,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 11, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 9, 'Vertiport_9': 11, 'Vertiport_10': 9}"
130,737.0,243,10292.186163879993,1249574.6216633667,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 12, 'Vertiport_7': 10, 'Vertiport_8': 8, 'Vertiport_9': 10, 'Vertiport_10': 10}"
131,783.0,261,11417.072195143983,1260991.6938585106,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 10, 'Vertiport_9': 10, 'Vertiport_10': 10}"
132,783.0,259,11435.19892345999,1272426.8927819706,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 9, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 11, 'Vertiport_7': 10, 'Vertiport_8': 8, 'Vertiport_9': 11, 'Vertiport_10': 11}"
133,766.0,252,10880.99022762399,1283307.8830095946,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 6, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 11, 'Vertiport_7': 10, 'Vertiport_8': 9, 'Vertiport_9': 10, 'Vertiport_10': 14}"
134,730.0,242,9742.614966535984,1293050.4979761306,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 12, 'Vertiport_7': 10, 'Vertiport_8': 8, 'Vertiport_9': 10, 'Vertiport_10': 10}"
135,708.0,234,10095.044873751987,1303145.5428498825,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 12, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 11, 'Vertiport_7': 10, 'Vertiport_8': 9, 'Vertiport_9': 10, 'Vertiport_10': 8}"
136,743.0,245,10328.547713687989,1313474.0905635704,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 9, 'Vertiport_4': 11, 'Vertiport_5': 10, 'Vertiport_6': 12, 'Vertiport_7': 10, 'Vertiport_8': 7, 'Vertiport_9': 10, 'Vertiport_10': 11}"
137,802.0,264,11721.112211439991,1325195.2027750104,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 9, 'Vertiport_4': 12, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 8, 'Vertiport_9': 10, 'Vertiport_10': 11}"
138,751.0,247,10087.565088819985,1335282.7678638303,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 9, 'Vertiport_4': 11, 'Vertiport_5': 10, 'Vertiport_6': 12, 'Vertiport_7': 10, 'Vertiport_8': 6, 'Vertiport_9': 11, 'Vertiport_10': 11}"
139,672.0,222,9712.13704064798,1344994.9049044782,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 9, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 10, 'Vertiport_9': 10, 'Vertiport_10': 11}"
140,798.0,264,11893.31443603999,1356888.2193405181,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 11, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 10, 'Vertiport_9': 10, 'Vertiport_10': 9}"
141,763.0,251,11169.899283151997,1368058.1186236702,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 12, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 11, 'Vertiport_7': 10, 'Vertiport_8': 7, 'Vertiport_9': 12, 'Vertiport_10': 8}"
142,748.0,248,10933.706930519997,1378991.8255541902,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 12, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 10, 'Vertiport_9': 10, 'Vertiport_10': 8}"
143,804.0,266,10622.388995975993,1389614.2145501662,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 11, 'Vertiport_5': 10, 'Vertiport_6': 12, 'Vertiport_7': 10, 'Vertiport_8': 7, 'Vertiport_9': 10, 'Vertiport_10': 10}"
144,824.0,272,11573.188227591989,1401187.4027777582,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 12, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 8, 'Vertiport_9': 10, 'Vertiport_10': 10}"
145,674.0,222,9564.903563067981,1410752.3063408262,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 11, 'Vertiport_4': 11, 'Vertiport_5': 10, 'Vertiport_6': 11, 'Vertiport_7': 10, 'Vertiport_8': 7, 'Vertiport_9': 11, 'Vertiport_10': 9}"
146,667.0,221,9546.95542345198,1420299.2617642782,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 11, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 8, 'Vertiport_9': 11, 'Vertiport_10': 10}"
147,734.0,244,10241.789156279987,1430541.0509205582,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 11, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 9, 'Vertiport_9': 10, 'Vertiport_10': 10}"
148,689.0,229,9406.886064215985,1439947.9369847742,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 11, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 9, 'Vertiport_9': 10, 'Vertiport_10': 10}"
149,677.0,225,9172.34190149598,1449120.2788862702,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 11, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 10, 'Vertiport_9': 10, 'Vertiport_10': 9}"
150,630.0,210,8863.152033759976,1457983.4309200302,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 10, 'Vertiport_9': 10, 'Vertiport_10': 10}"
151,683.0,227,9454.808396615981,1467438.2393166462,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 11, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 9, 'Vertiport_9': 10, 'Vertiport_10': 10}"
152,536.0,178,7969.077887135969,1475407.3172037823,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 11, 'Vertiport_7': 10, 'Vertiport_8': 9, 'Vertiport_9': 10, 'Vertiport_10': 10}"
153,591.0,195,7892.187219531964,1483299.5044233142,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 11, 'Vertiport_5': 10, 'Vertiport_6': 11, 'Vertiport_7': 10, 'Vertiport_8': 7, 'Vertiport_9': 11, 'Vertiport_10': 10}"
154,631.0,209,9225.21448167197,1492524.7189049863,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 11, 'Vertiport_5': 10, 'Vertiport_6': 11, 'Vertiport_7': 10, 'Vertiport_8': 8, 'Vertiport_9': 10, 'Vertiport_10': 10}"
155,688.0,228,9910.70555980799,1502435.4244647943,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 12, 'Vertiport_7': 10, 'Vertiport_8': 8, 'Vertiport_9': 10, 'Vertiport_10': 10}"
156,781.0,259,11101.730569351981,1513537.1550341463,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 11, 'Vertiport_5': 10, 'Vertiport_6': 11, 'Vertiport_7': 10, 'Vertiport_8': 8, 'Vertiport_9': 10, 'Vertiport_10': 10}"
157,745.0,247,10294.771075903986,1523831.9261100502,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 9, 'Vertiport_4': 11, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 9, 'Vertiport_9': 10, 'Vertiport_10': 11}"
158,825.0,273,11763.90085355999,1535595.8269636102,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 8, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 11, 'Vertiport_7': 10, 'Vertiport_8': 9, 'Vertiport_9': 10, 'Vertiport_10': 12}"
159,835.0,277,11814.705624155995,1547410.5325877662,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 11, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 8, 'Vertiport_9': 11, 'Vertiport_10': 10}"
160,860.0,284,12697.449603603996,1560107.98219137,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 12, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 11, 'Vertiport_7': 10, 'Vertiport_8': 8, 'Vertiport_9': 11, 'Vertiport_10': 8}"
161,891.0,297,13221.788190536006,1573329.770381906,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 10, 'Vertiport_9': 10, 'Vertiport_10': 10}"
162,864.0,286,12085.795829419994,1585415.566211326,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 11, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 11, 'Vertiport_7': 10, 'Vertiport_8': 8, 'Vertiport_9': 11, 'Vertiport_10': 9}"
163,781.0,259,11325.232204351982,1596740.798415678,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 12, 'Vertiport_7': 10, 'Vertiport_8': 8, 'Vertiport_9': 10, 'Vertiport_10': 10}"
164,950.0,316,13263.397541484004,1610004.1959571622,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 9, 'Vertiport_9': 11, 'Vertiport_10': 10}"
165,859.0,285,11847.59516863599,1621851.7911257981,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 11, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 8, 'Vertiport_9': 11, 'Vertiport_10': 10}"
166,796.0,262,10807.504805679995,1632659.295931478,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 11, 'Vertiport_4': 13, 'Vertiport_5': 10, 'Vertiport_6': 11, 'Vertiport_7': 10, 'Vertiport_8': 6, 'Vertiport_9': 10, 'Vertiport_10': 9}"
167,794.0,262,11942.291519843993,1644601.587451322,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 9, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 9, 'Vertiport_9': 11, 'Vertiport_10': 11}"
168,779.0,257,11486.739641767987,1656088.32709309,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 12, 'Vertiport_5': 10, 'Vertiport_6': 12, 'Vertiport_7': 10, 'Vertiport_8': 6, 'Vertiport_9': 10, 'Vertiport_10': 10}"
169,818.0,270,11987.586336411989,1668075.913429502,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 11, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 9, 'Vertiport_9': 11, 'Vertiport_10': 9}"
170,786.0,260,11955.225133008014,1680031.13856251,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 8, 'Vertiport_4': 11, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 9, 'Vertiport_9': 10, 'Vertiport_10': 12}"
171,778.0,256,10592.292663355976,1690623.431225866,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 9, 'Vertiport_4': 13, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 6, 'Vertiport_9': 11, 'Vertiport_10': 11}"
172,811.0,265,12144.371664312006,1702767.802890178,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 9, 'Vertiport_4': 12, 'Vertiport_5': 10, 'Vertiport_6': 11, 'Vertiport_7': 10, 'Vertiport_8': 7, 'Vertiport_9': 10, 'Vertiport_10': 11}"
173,721.0,237,10252.804759475988,1713020.6076496542,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 10, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 9, 'Vertiport_9': 11, 'Vertiport_10': 10}"
174,779.0,257,11010.017083143988,1724030.6247327982,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 8, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 12, 'Vertiport_7': 10, 'Vertiport_8': 8, 'Vertiport_9': 10, 'Vertiport_10': 12}"
175,747.0,247,10702.159893983988,1734732.7846267822,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 12, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 11, 'Vertiport_7': 10, 'Vertiport_8': 9, 'Vertiport_9': 10, 'Vertiport_10': 8}"
176,716.0,236,10711.001942691983,1745443.7865694743,"{'Vertiport_1': 10, 'Vertiport_2': 10, 'Vertiport_3': 9, 'Vertiport_4': 10, 'Vertiport_5': 10, 'Vertiport_6': 10, 'Vertiport_7': 10, 'Vertiport_8': 9, 'Vertiport_9': 11, 'Vertiport_10': 11}"
