start,end,flow,distance,Time
604,653,1,193.08339376122788,T216
650,653,1,250.5988463771659,T216
650,653,2,280.5988463771659,T216
653,604,1,263.08339376122785,T216
650,653,1,245.5988463771659,T216
653,604,3,183.08339376122788,T216
653,604,1,188.08339376122788,T216
650,653,1,200.5988463771659,T216
653,604,1,163.08339376122788,T216
653,604,1,168.08339376122788,T216
653,604,1,173.08339376122788,T216
653,604,1,178.08339376122788,T216
653,604,1,183.08339376122788,T216
650,653,1,280.5988463771659,T216
650,653,2,270.5988463771659,T216
650,653,1,265.5988463771659,T216
653,604,1,248.08339376122788,T216
653,604,1,188.08339376122788,T216
650,653,1,255.5988463771659,T216
650,653,1,245.5988463771659,T216
650,653,1,235.5988463771659,T216
650,653,1,230.5988463771659,T216
653,604,1,168.08339376122788,T216
653,604,1,173.08339376122788,T216
653,604,1,178.08339376122788,T216
650,653,3,275.5988463771659,T216
650,653,1,270.5988463771659,T216
653,604,1,173.08339376122788,T216
653,604,1,193.08339376122788,T216
650,653,1,225.5988463771659,T216
653,604,1,173.08339376122788,T216
650,653,1,265.5988463771659,T216
499,604,1,66.57855110483032,T216
604,653,1,163.08339376122788,T216
604,653,1,188.08339376122788,T216
604,653,1,173.08339376122788,T216
604,653,1,153.08339376122788,T216
604,499,3,96.57855110483032,T216
604,653,1,188.08339376122788,T216
604,653,2,183.08339376122788,T216
604,653,1,158.08339376122788,T216
604,499,1,76.57855110483032,T216
604,499,1,86.57855110483032,T216
604,499,1,96.57855110483032,T216
604,653,1,198.08339376122788,T216
604,653,2,188.08339376122788,T216
604,653,1,183.08339376122788,T216
604,499,2,126.57855110483032,T216
604,653,1,168.08339376122788,T216
604,653,1,163.08339376122788,T216
604,499,1,91.57855110483032,T216
604,499,1,101.57855110483032,T216
604,499,2,111.57855110483032,T216
604,653,1,203.08339376122788,T216
604,653,1,198.08339376122788,T216
604,653,5,193.08339376122788,T216
604,653,2,188.08339376122788,T216
604,653,1,98.08339376122788,T216
604,653,1,158.08339376122788,T216
604,499,1,116.57855110483032,T216
604,499,4,121.57855110483032,T216
604,499,2,126.57855110483032,T216
604,653,2,168.08339376122788,T216
604,499,2,106.57855110483032,T216
604,499,1,111.57855110483032,T216
604,499,3,116.57855110483032,T216
604,653,1,218.08339376122788,T216
604,653,1,203.08339376122788,T216
604,653,5,198.08339376122788,T216
604,653,4,193.08339376122788,T216
604,653,1,113.08339376122788,T216
604,653,2,108.08339376122788,T216
604,653,5,103.08339376122788,T216
604,653,1,178.08339376122788,T216
604,499,1,116.57855110483032,T216
604,653,6,203.08339376122788,T216
604,653,3,198.08339376122788,T216
653,604,1,198.08339376122788,T216
653,604,1,203.08339376122788,T216
650,653,1,315.5988463771659,T216
650,653,1,310.5988463771659,T216
650,653,1,305.5988463771659,T216
650,653,1,300.5988463771659,T216
653,604,1,248.08339376122788,T216
653,604,1,223.08339376122788,T216
653,604,1,208.08339376122788,T216
653,604,1,213.08339376122788,T216
650,653,1,315.5988463771659,T216
650,653,1,310.5988463771659,T216
650,653,1,305.5988463771659,T216
650,653,1,295.5988463771659,T216
650,653,1,220.5988463771659,T216
650,653,1,210.5988463771659,T216
653,604,3,213.08339376122788,T216
653,604,1,218.08339376122788,T216
650,653,1,285.5988463771659,T216
650,653,1,260.5988463771659,T216
653,604,1,183.08339376122788,T216
653,604,2,198.08339376122788,T216
653,604,3,203.08339376122788,T216
653,604,1,208.08339376122788,T216
650,653,4,295.5988463771659,T216
650,653,3,290.5988463771659,T216
650,653,1,200.5988463771659,T216
650,653,1,295.5988463771659,T216
653,604,3,208.08339376122788,T216
653,604,1,213.08339376122788,T216
653,604,1,278.08339376122785,T216
650,653,2,270.5988463771659,T216
653,604,1,178.08339376122788,T216
653,604,1,183.08339376122788,T216
653,604,1,188.08339376122788,T216
653,604,3,193.08339376122788,T216
653,604,1,198.08339376122788,T216
653,604,2,203.08339376122788,T216
650,653,1,305.5988463771659,T216
650,653,1,295.5988463771659,T216
650,653,8,290.5988463771659,T216
650,653,5,285.5988463771659,T216
650,653,1,200.5988463771659,T216
650,653,3,195.5988463771659,T216
650,653,1,215.5988463771659,T216
653,604,1,188.08339376122788,T216
653,604,2,193.08339376122788,T216
650,653,4,285.5988463771659,T216
650,653,2,280.5988463771659,T216
650,653,2,190.5988463771659,T216
650,653,1,205.5988463771659,T216
650,653,3,200.5988463771659,T216
650,653,1,105.5988463771659,T216
653,604,1,113.08339376122788,T216
653,604,1,118.08339376122788,T216
653,604,1,128.08339376122788,T216
653,604,1,103.08339376122788,T216
650,653,1,200.5988463771659,T216
650,653,3,195.5988463771659,T216
650,653,1,190.5988463771659,T216
604,653,1,123.08339376122788,T217
604,653,1,118.08339376122788,T217
604,499,3,121.57855110483032,T217
604,653,1,223.08339376122788,T217
604,653,2,208.08339376122788,T217
604,499,1,126.57855110483032,T217
653,604,1,123.08339376122788,T217
604,653,1,268.08339376122785,T217
650,653,1,315.5988463771659,T217
653,604,1,163.08339376122788,T217
653,604,1,143.08339376122788,T217
650,653,1,130.5988463771659,T217
653,604,1,138.08339376122788,T217
604,653,1,183.08339376122788,T217
604,499,1,126.57855110483032,T217
604,653,1,198.08339376122788,T217
604,653,1,193.08339376122788,T217
604,653,1,183.08339376122788,T217
604,499,1,121.57855110483032,T217
604,499,3,131.57855110483032,T217
604,499,1,126.57855110483032,T217
604,653,1,223.08339376122788,T217
650,653,1,290.5988463771659,T217
650,653,1,275.5988463771659,T217
653,604,1,203.08339376122788,T217
653,604,1,178.08339376122788,T217
653,604,1,188.08339376122788,T217
653,604,2,193.08339376122788,T217
653,604,1,193.08339376122788,T217
653,604,1,153.08339376122788,T217
653,604,2,183.08339376122788,T217
650,653,1,275.5988463771659,T217
650,653,1,270.5988463771659,T217
650,653,1,180.5988463771659,T217
650,653,1,230.5988463771659,T217
650,653,1,280.5988463771659,T217
650,653,1,260.5988463771659,T217
653,604,1,193.08339376122788,T217
653,604,1,163.08339376122788,T217
653,604,1,158.08339376122788,T217
653,604,1,163.08339376122788,T217
650,653,1,250.5988463771659,T217
499,604,1,96.57855110483032,T217
499,650,1,180.9077520313411,T217
604,499,1,96.57855110483032,T217
604,499,1,96.57855110483032,T217
604,653,1,178.08339376122788,T217
604,499,1,81.57855110483032,T217
604,499,2,96.57855110483032,T217
604,499,1,101.57855110483032,T217
604,653,1,193.08339376122788,T217
604,653,2,188.08339376122788,T217
604,499,1,111.57855110483032,T217
604,653,1,173.08339376122788,T217
604,499,1,96.57855110483032,T217
604,499,1,101.57855110483032,T217
604,499,1,106.57855110483032,T217
604,653,3,188.08339376122788,T217
604,499,1,96.57855110483032,T217
604,653,2,173.08339376122788,T217
604,653,1,163.08339376122788,T217
604,499,1,86.57855110483032,T217
604,499,2,101.57855110483032,T217
604,499,2,106.57855110483032,T217
604,499,2,111.57855110483032,T217
604,653,1,208.08339376122788,T217
604,653,3,198.08339376122788,T217
604,653,6,193.08339376122788,T217
604,653,1,188.08339376122788,T217
604,653,1,123.08339376122788,T217
604,499,1,121.57855110483032,T217
604,499,1,126.57855110483032,T217
604,653,1,183.08339376122788,T217
604,653,1,188.08339376122788,T217
604,653,1,173.08339376122788,T217
604,653,1,163.08339376122788,T217
604,499,1,81.57855110483032,T217
604,499,1,91.57855110483032,T217
604,499,1,96.57855110483032,T217
604,499,4,106.57855110483032,T217
604,499,2,111.57855110483032,T217
604,653,1,203.08339376122788,T217
604,653,4,198.08339376122788,T217
604,653,3,193.08339376122788,T217
604,653,1,103.08339376122788,T217
604,653,1,168.08339376122788,T217
604,653,3,203.08339376122788,T217
604,653,1,113.08339376122788,T217
653,604,1,203.08339376122788,T217
653,604,1,213.08339376122788,T217
650,653,1,315.5988463771659,T217
650,653,1,210.5988463771659,T217
653,604,1,213.08339376122788,T217
653,604,2,218.08339376122788,T217
653,604,1,223.08339376122788,T217
650,653,1,265.5988463771659,T217
653,604,1,193.08339376122788,T217
653,604,1,203.08339376122788,T217
653,604,3,208.08339376122788,T217
653,604,1,213.08339376122788,T217
650,653,1,310.5988463771659,T217
650,653,1,300.5988463771659,T217
650,653,1,295.5988463771659,T217
650,653,1,210.5988463771659,T217
653,604,2,218.08339376122788,T217
653,604,1,218.08339376122788,T217
650,653,1,280.5988463771659,T217
650,653,3,265.5988463771659,T217
653,604,1,183.08339376122788,T217
653,604,1,198.08339376122788,T217
653,604,2,203.08339376122788,T217
653,604,2,208.08339376122788,T217
650,653,2,300.5988463771659,T217
650,653,7,295.5988463771659,T217
650,653,2,290.5988463771659,T217
650,653,1,220.5988463771659,T217
653,604,1,208.08339376122788,T217
653,604,1,213.08339376122788,T217
653,604,1,208.08339376122788,T217
650,653,1,185.5988463771659,T217
653,604,1,198.08339376122788,T217
650,653,1,265.5988463771659,T217
650,653,2,260.5988463771659,T217
653,604,2,183.08339376122788,T217
653,604,2,193.08339376122788,T217
653,604,1,198.08339376122788,T217
653,604,3,203.08339376122788,T217
650,653,1,295.5988463771659,T217
650,653,7,290.5988463771659,T217
650,653,2,285.5988463771659,T217
650,653,1,200.5988463771659,T217
653,604,1,203.08339376122788,T217
650,653,1,255.5988463771659,T217
653,604,1,178.08339376122788,T217
653,604,1,198.08339376122788,T217
650,653,5,285.5988463771659,T217
650,653,1,190.5988463771659,T217
653,604,1,118.08339376122788,T217
653,604,2,103.08339376122788,T217
653,604,1,108.08339376122788,T217
653,604,1,113.08339376122788,T217
650,653,3,200.5988463771659,T217
653,604,2,113.08339376122788,T217
653,604,3,118.08339376122788,T217
650,653,1,140.5988463771659,T217
650,653,1,195.5988463771659,T217
650,653,1,190.5988463771659,T217
650,653,1,100.5988463771659,T217
604,653,1,203.08339376122788,T218
604,653,1,198.08339376122788,T218
604,499,1,126.57855110483032,T218
604,653,1,218.08339376122788,T218
604,653,1,213.08339376122788,T218
604,653,2,208.08339376122788,T218
96,248,1,121.57631366852296,T218
604,653,1,268.08339376122785,T218
650,653,1,275.5988463771659,T218
653,604,1,113.08339376122788,T218
604,653,1,198.08339376122788,T218
96,248,1,141.57631366852297,T218
604,653,1,183.08339376122788,T218
604,653,1,253.08339376122788,T218
653,604,1,238.08339376122788,T218
650,653,1,210.5988463771659,T218
650,653,1,175.5988463771659,T218
653,604,1,113.08339376122788,T218
650,653,1,195.5988463771659,T218
650,653,1,230.5988463771659,T218
653,604,1,118.08339376122788,T218
604,499,1,121.57855110483032,T218
604,499,1,116.57855110483032,T218
604,653,1,188.08339376122788,T218
604,653,1,183.08339376122788,T218
604,499,1,121.57855110483032,T218
604,653,1,208.08339376122788,T218
96,248,1,126.57631366852296,T218
604,653,1,213.08339376122788,T218
604,653,1,123.08339376122788,T218
96,248,1,131.57631366852297,T218
604,499,1,126.57855110483032,T218
96,248,1,116.57631366852296,T218
653,604,1,198.08339376122788,T218
650,653,1,255.5988463771659,T218
650,653,1,250.5988463771659,T218
653,604,1,168.08339376122788,T218
653,604,1,183.08339376122788,T218
653,604,1,188.08339376122788,T218
653,604,1,193.08339376122788,T218
650,653,1,195.5988463771659,T218
653,604,1,188.08339376122788,T218
653,604,1,168.08339376122788,T218
650,653,1,275.5988463771659,T218
650,653,1,270.5988463771659,T218
653,604,1,183.08339376122788,T218
653,604,1,173.08339376122788,T218
650,653,1,245.5988463771659,T218
650,653,1,235.5988463771659,T218
653,604,1,168.08339376122788,T218
653,604,1,178.08339376122788,T218
650,653,1,270.5988463771659,T218
650,653,1,170.5988463771659,T218
653,604,1,188.08339376122788,T218
650,653,1,235.5988463771659,T218
650,653,1,270.5988463771659,T218
650,653,1,255.5988463771659,T218
650,653,1,200.5988463771659,T218
499,604,1,56.578551104830325,T218
499,604,1,81.57855110483032,T218
604,653,1,143.08339376122788,T218
604,499,1,81.57855110483032,T218
604,499,1,91.57855110483032,T218
604,499,2,96.57855110483032,T218
604,653,1,188.08339376122788,T218
604,653,2,183.08339376122788,T218
604,653,1,178.08339376122788,T218
604,499,1,111.57855110483032,T218
604,653,2,188.08339376122788,T218
604,653,1,183.08339376122788,T218
604,499,1,116.57855110483032,T218
248,96,1,126.57631366852296,T218
604,499,1,116.57855110483032,T218
604,499,1,131.57855110483032,T218
604,653,2,183.08339376122788,T218
604,653,1,178.08339376122788,T218
604,653,1,173.08339376122788,T218
604,653,1,168.08339376122788,T218
604,653,1,163.08339376122788,T218
604,499,2,101.57855110483032,T218
604,499,2,106.57855110483032,T218
604,499,1,111.57855110483032,T218
604,653,1,203.08339376122788,T218
604,653,3,198.08339376122788,T218
604,653,1,188.08339376122788,T218
604,653,1,103.08339376122788,T218
604,653,1,98.08339376122788,T218
604,499,1,121.57855110483032,T218
604,653,1,158.08339376122788,T218
604,499,2,131.57855110483032,T218
604,653,1,173.08339376122788,T218
604,653,1,168.08339376122788,T218
604,653,1,163.08339376122788,T218
604,499,2,111.57855110483032,T218
604,499,3,116.57855110483032,T218
604,653,1,203.08339376122788,T218
604,653,3,198.08339376122788,T218
604,653,1,108.08339376122788,T218
604,653,2,103.08339376122788,T218
604,499,1,126.57855110483032,T218
96,248,1,126.57631366852296,T218
604,499,1,131.57855110483032,T218
604,499,1,116.57855110483032,T218
604,499,1,121.57855110483032,T218
604,653,4,203.08339376122788,T218
650,653,1,305.5988463771659,T218
653,604,1,218.08339376122788,T218
653,604,1,223.08339376122788,T218
650,653,1,290.5988463771659,T218
650,653,1,285.5988463771659,T218
653,604,1,193.08339376122788,T218
653,604,4,208.08339376122788,T218
650,653,3,300.5988463771659,T218
650,653,1,295.5988463771659,T218
653,604,1,208.08339376122788,T218
653,604,1,218.08339376122788,T218
653,604,1,228.08339376122788,T218
650,653,1,270.5988463771659,T218
653,604,1,198.08339376122788,T218
653,604,5,203.08339376122788,T218
650,653,2,300.5988463771659,T218
650,653,4,295.5988463771659,T218
650,653,3,290.5988463771659,T218
650,653,1,315.5988463771659,T218
653,604,1,213.08339376122788,T218
653,604,1,173.08339376122788,T218
653,604,1,183.08339376122788,T218
653,604,1,188.08339376122788,T218
653,604,2,193.08339376122788,T218
653,604,3,203.08339376122788,T218
650,653,1,300.5988463771659,T218
650,653,2,295.5988463771659,T218
650,653,11,290.5988463771659,T218
650,653,3,285.5988463771659,T218
650,653,3,200.5988463771659,T218
650,653,3,195.5988463771659,T218
650,653,1,220.5988463771659,T218
650,653,1,265.5988463771659,T218
653,604,2,198.08339376122788,T218
650,653,3,295.5988463771659,T218
650,653,1,290.5988463771659,T218
650,653,3,285.5988463771659,T218
650,653,2,190.5988463771659,T218
653,604,1,203.08339376122788,T218
653,604,1,123.08339376122788,T218
650,653,1,190.5988463771659,T218
653,604,1,98.08339376122788,T218
653,604,2,108.08339376122788,T218
653,604,2,113.08339376122788,T218
650,653,1,105.5988463771659,T218
653,604,3,113.08339376122788,T218
653,604,1,98.08339376122788,T218
650,653,1,195.5988463771659,T218
650,653,2,190.5988463771659,T218
650,653,1,250.5988463771659,T219
650,653,1,175.5988463771659,T219
650,653,1,145.5988463771659,T219
650,653,1,230.5988463771659,T219
604,499,1,111.57855110483032,T219
604,499,1,121.57855110483032,T219
248,96,1,106.57631366852296,T219
248,96,1,116.57631366852296,T219
604,499,1,116.57855110483032,T219
604,653,2,208.08339376122788,T219
604,653,3,203.08339376122788,T219
604,653,1,118.08339376122788,T219
604,653,1,93.08339376122788,T219
604,499,1,126.57855110483032,T219
604,653,1,208.08339376122788,T219
650,653,1,315.5988463771659,T219
653,604,1,163.08339376122788,T219
604,499,1,101.57855110483032,T219
653,604,1,238.08339376122788,T219
650,653,1,330.5988463771659,T219
653,604,1,133.08339376122788,T219
653,604,1,148.08339376122788,T219
653,604,1,143.08339376122788,T219
604,499,1,116.57855110483032,T219
604,499,1,101.57855110483032,T219
604,499,1,126.57855110483032,T219
96,248,1,136.57631366852297,T219
604,653,1,138.08339376122788,T219
604,653,2,193.08339376122788,T219
604,653,1,188.08339376122788,T219
604,499,1,121.57855110483032,T219
604,653,2,208.08339376122788,T219
604,653,1,203.08339376122788,T219
604,499,1,126.57855110483032,T219
604,499,2,131.57855110483032,T219
604,653,1,198.08339376122788,T219
604,653,1,188.08339376122788,T219
604,653,1,228.08339376122788,T219
604,653,1,143.08339376122788,T219
650,653,1,235.5988463771659,T219
650,653,1,230.5988463771659,T219
650,653,1,290.5988463771659,T219
650,653,1,255.5988463771659,T219
653,604,1,193.08339376122788,T219
650,653,1,285.5988463771659,T219
653,604,1,193.08339376122788,T219
650,653,2,245.5988463771659,T219
653,604,1,168.08339376122788,T219
653,604,1,178.08339376122788,T219
650,653,1,215.5988463771659,T219
650,653,2,255.5988463771659,T219
650,653,1,240.5988463771659,T219
650,653,1,235.5988463771659,T219
653,604,1,153.08339376122788,T219
650,653,1,275.5988463771659,T219
650,653,1,265.5988463771659,T219
653,604,1,188.08339376122788,T219
650,653,1,240.5988463771659,T219
650,653,1,230.5988463771659,T219
650,653,1,145.5988463771659,T219
653,604,1,168.08339376122788,T219
653,604,1,188.08339376122788,T219
650,653,1,255.5988463771659,T219
499,604,1,81.57855110483032,T219
604,653,1,163.08339376122788,T219
604,653,1,158.08339376122788,T219
604,499,1,96.57855110483032,T219
604,499,1,101.57855110483032,T219
604,499,1,76.57855110483032,T219
604,499,1,81.57855110483032,T219
604,499,1,96.57855110483032,T219
604,499,1,101.57855110483032,T219
604,499,2,106.57855110483032,T219
604,653,1,183.08339376122788,T219
604,653,1,138.08339376122788,T219
604,499,1,126.57855110483032,T219
604,653,1,178.08339376122788,T219
604,653,1,173.08339376122788,T219
604,653,1,168.08339376122788,T219
604,653,1,163.08339376122788,T219
604,653,1,158.08339376122788,T219
604,499,1,86.57855110483032,T219
604,499,1,96.57855110483032,T219
604,499,5,101.57855110483032,T219
604,499,2,106.57855110483032,T219
604,653,2,203.08339376122788,T219
604,653,1,198.08339376122788,T219
604,653,4,193.08339376122788,T219
604,653,1,188.08339376122788,T219
604,499,1,121.57855110483032,T219
604,653,1,188.08339376122788,T219
604,653,2,168.08339376122788,T219
604,499,1,96.57855110483032,T219
604,499,2,111.57855110483032,T219
604,499,2,116.57855110483032,T219
604,653,1,203.08339376122788,T219
604,653,4,198.08339376122788,T219
604,653,7,193.08339376122788,T219
604,653,2,108.08339376122788,T219
604,653,1,103.08339376122788,T219
604,499,1,101.57855110483032,T219
604,499,1,116.57855110483032,T219
604,653,5,203.08339376122788,T219
604,653,1,198.08339376122788,T219
604,653,1,163.08339376122788,T219
650,653,1,320.5988463771659,T219
650,653,1,300.5988463771659,T219
653,604,1,218.08339376122788,T219
653,604,1,203.08339376122788,T219
650,653,1,320.5988463771659,T219
650,653,2,305.5988463771659,T219
650,653,3,300.5988463771659,T219
653,604,1,213.08339376122788,T219
650,653,1,230.5988463771659,T219
650,653,1,285.5988463771659,T219
650,653,1,280.5988463771659,T219
650,653,2,270.5988463771659,T219
653,604,5,203.08339376122788,T219
650,653,1,310.5988463771659,T219
650,653,1,305.5988463771659,T219
650,653,4,295.5988463771659,T219
650,653,4,290.5988463771659,T219
650,653,1,200.5988463771659,T219
653,604,1,203.08339376122788,T219
653,604,1,208.08339376122788,T219
650,653,1,240.5988463771659,T219
650,653,1,280.5988463771659,T219
650,653,2,265.5988463771659,T219
650,653,1,260.5988463771659,T219
650,653,1,175.5988463771659,T219
653,604,1,178.08339376122788,T219
653,604,1,193.08339376122788,T219
653,604,5,198.08339376122788,T219
653,604,4,203.08339376122788,T219
650,653,2,295.5988463771659,T219
650,653,2,290.5988463771659,T219
650,653,5,285.5988463771659,T219
653,604,1,208.08339376122788,T219
650,653,1,255.5988463771659,T219
653,604,2,173.08339376122788,T219
653,604,1,188.08339376122788,T219
650,653,1,300.5988463771659,T219
650,653,6,285.5988463771659,T219
650,653,1,280.5988463771659,T219
650,653,1,200.5988463771659,T219
650,653,1,195.5988463771659,T219
650,653,1,190.5988463771659,T219
653,604,1,108.08339376122788,T219
653,604,2,118.08339376122788,T219
653,604,1,123.08339376122788,T219
653,604,1,108.08339376122788,T219
653,604,3,113.08339376122788,T219
650,653,2,200.5988463771659,T219
653,604,1,113.08339376122788,T219
653,604,1,118.08339376122788,T219
653,604,1,173.08339376122788,T219
650,653,1,85.5988463771659,T219
653,604,1,178.08339376122788,T219
653,604,2,103.08339376122788,T219
650,653,1,195.5988463771659,T219
499,248,1,163.83101891150187,T220
650,653,1,225.5988463771659,T220
604,653,1,88.08339376122788,T220
604,499,1,101.57855110483032,T220
604,499,2,116.57855110483032,T220
604,653,1,213.08339376122788,T220
604,653,1,203.08339376122788,T220
248,96,1,106.57631366852296,T220
604,653,1,193.08339376122788,T220
604,653,1,113.08339376122788,T220
96,248,1,131.57631366852297,T220
604,499,3,121.57855110483032,T220
604,499,2,126.57855110483032,T220
604,653,2,208.08339376122788,T220
604,653,1,203.08339376122788,T220
604,653,1,118.08339376122788,T220
604,653,1,113.08339376122788,T220
604,653,1,173.08339376122788,T220
604,653,1,128.08339376122788,T220
96,248,1,121.57631366852296,T220
604,653,1,173.08339376122788,T220
653,604,2,113.08339376122788,T220
650,653,1,110.5988463771659,T220
604,653,1,113.08339376122788,T220
604,653,1,183.08339376122788,T220
96,248,1,151.57631366852297,T220
96,248,1,131.57631366852297,T220
650,653,1,240.5988463771659,T220
650,653,1,285.5988463771659,T220
653,604,1,123.08339376122788,T220
248,96,1,136.57631366852297,T220
604,499,1,116.57855110483032,T220
96,248,1,136.57631366852297,T220
604,653,1,188.08339376122788,T220
604,499,1,126.57855110483032,T220
604,653,1,138.08339376122788,T220
96,248,1,136.57631366852297,T220
604,499,1,126.57855110483032,T220
604,653,1,208.08339376122788,T220
604,653,1,188.08339376122788,T220
604,499,1,131.57855110483032,T220
96,248,1,136.57631366852297,T220
604,653,1,223.08339376122788,T220
604,499,1,131.57855110483032,T220
650,653,1,295.5988463771659,T220
650,653,1,285.5988463771659,T220
650,653,1,215.5988463771659,T220
650,499,1,160.9077520313411,T220
653,604,1,178.08339376122788,T220
650,653,1,285.5988463771659,T220
653,604,1,193.08339376122788,T220
653,604,1,198.08339376122788,T220
653,604,1,193.08339376122788,T220
653,604,1,168.08339376122788,T220
650,653,1,285.5988463771659,T220
653,604,1,188.08339376122788,T220
653,604,1,203.08339376122788,T220
653,604,1,163.08339376122788,T220
653,604,1,183.08339376122788,T220
650,653,1,265.5988463771659,T220
650,653,1,180.5988463771659,T220
653,604,1,183.08339376122788,T220
650,653,1,245.5988463771659,T220
650,653,1,240.5988463771659,T220
653,604,3,158.08339376122788,T220
653,604,1,173.08339376122788,T220
650,653,1,265.5988463771659,T220
650,653,1,260.5988463771659,T220
650,653,1,240.5988463771659,T220
653,604,1,163.08339376122788,T220
653,604,1,168.08339376122788,T220
653,604,1,173.08339376122788,T220
650,653,1,255.5988463771659,T220
653,650,1,150.5988463771659,T220
604,499,1,66.57855110483032,T220
604,653,1,173.08339376122788,T220
604,653,1,168.08339376122788,T220
604,499,1,101.57855110483032,T220
604,499,1,111.57855110483032,T220
604,499,1,86.57855110483032,T220
604,499,1,96.57855110483032,T220
604,653,1,178.08339376122788,T220
604,653,1,173.08339376122788,T220
604,653,1,88.08339376122788,T220
604,499,1,111.57855110483032,T220
604,499,1,91.57855110483032,T220
604,653,1,168.08339376122788,T220
604,653,1,163.08339376122788,T220
604,653,2,158.08339376122788,T220
604,499,3,96.57855110483032,T220
604,653,1,198.08339376122788,T220
604,499,1,116.57855110483032,T220
604,499,1,121.57855110483032,T220
604,653,1,128.08339376122788,T220
604,499,2,121.57855110483032,T220
604,653,1,163.08339376122788,T220
604,499,1,81.57855110483032,T220
604,499,2,96.57855110483032,T220
604,499,2,101.57855110483032,T220
604,499,2,106.57855110483032,T220
604,653,1,208.08339376122788,T220
604,653,2,198.08339376122788,T220
604,653,6,193.08339376122788,T220
604,653,3,188.08339376122788,T220
604,653,1,103.08339376122788,T220
604,653,1,98.08339376122788,T220
604,499,1,121.57855110483032,T220
604,499,1,126.57855110483032,T220
604,653,1,118.08339376122788,T220
604,499,1,131.57855110483032,T220
604,653,1,173.08339376122788,T220
604,653,1,163.08339376122788,T220
604,499,1,101.57855110483032,T220
604,499,3,111.57855110483032,T220
604,499,2,116.57855110483032,T220
604,653,1,218.08339376122788,T220
604,653,1,213.08339376122788,T220
604,653,1,208.08339376122788,T220
604,653,2,203.08339376122788,T220
604,653,4,198.08339376122788,T220
604,653,1,193.08339376122788,T220
604,653,1,118.08339376122788,T220
604,653,1,108.08339376122788,T220
604,653,5,103.08339376122788,T220
604,499,1,126.57855110483032,T220
604,499,1,131.57855110483032,T220
604,653,1,228.08339376122788,T220
604,499,3,116.57855110483032,T220
604,499,1,121.57855110483032,T220
604,653,2,203.08339376122788,T220
650,653,2,305.5988463771659,T220
653,604,1,218.08339376122788,T220
653,604,1,223.08339376122788,T220
650,653,1,285.5988463771659,T220
653,604,1,208.08339376122788,T220
650,653,1,310.5988463771659,T220
650,653,1,300.5988463771659,T220
650,653,1,295.5988463771659,T220
650,653,1,230.5988463771659,T220
650,653,1,215.5988463771659,T220
653,604,2,213.08339376122788,T220
653,604,1,218.08339376122788,T220
653,604,1,218.08339376122788,T220
650,653,1,265.5988463771659,T220
653,604,1,188.08339376122788,T220
653,604,1,193.08339376122788,T220
653,604,1,198.08339376122788,T220
653,604,5,203.08339376122788,T220
653,604,2,208.08339376122788,T220
650,653,1,300.5988463771659,T220
650,653,3,295.5988463771659,T220
650,653,3,290.5988463771659,T220
650,653,2,205.5988463771659,T220
650,653,1,200.5988463771659,T220
653,604,3,208.08339376122788,T220
653,604,1,208.08339376122788,T220
650,653,1,285.5988463771659,T220
653,604,1,183.08339376122788,T220
653,604,1,188.08339376122788,T220
653,604,1,193.08339376122788,T220
653,604,3,198.08339376122788,T220
650,653,2,300.5988463771659,T220
650,653,2,295.5988463771659,T220
650,653,12,290.5988463771659,T220
650,653,2,285.5988463771659,T220
650,653,1,195.5988463771659,T220
650,653,1,255.5988463771659,T220
653,604,4,193.08339376122788,T220
650,653,1,290.5988463771659,T220
650,653,6,285.5988463771659,T220
650,653,1,195.5988463771659,T220
653,604,3,108.08339376122788,T220
650,653,2,210.5988463771659,T220
650,653,1,200.5988463771659,T220
653,604,2,113.08339376122788,T220
653,604,1,113.08339376122788,T220
650,653,1,140.5988463771659,T220
653,604,1,108.08339376122788,T220
650,653,1,200.5988463771659,T220
650,653,1,195.5988463771659,T220
650,653,1,100.5988463771659,T220
604,653,1,133.08339376122788,T221
604,499,1,96.57855110483032,T221
604,499,1,101.57855110483032,T221
604,499,4,121.57855110483032,T221
604,499,2,126.57855110483032,T221
604,653,1,213.08339376122788,T221
604,653,5,208.08339376122788,T221
604,653,1,203.08339376122788,T221
604,653,1,213.08339376122788,T221
604,653,1,233.08339376122788,T221
604,653,1,288.08339376122785,T221
653,604,1,183.08339376122788,T221
653,604,1,113.08339376122788,T221
650,653,1,205.5988463771659,T221
248,499,1,128.83101891150187,T221
96,248,1,126.57631366852296,T221
653,604,1,143.08339376122788,T221
653,604,1,73.08339376122788,T221
248,499,1,143.83101891150187,T221
248,499,1,153.83101891150187,T221
96,248,1,146.57631366852297,T221
604,653,1,208.08339376122788,T221
604,653,1,268.08339376122785,T221
653,604,1,148.08339376122788,T221
653,604,1,143.08339376122788,T221
650,653,1,155.5988463771659,T221
653,604,1,138.08339376122788,T221
650,653,1,205.5988463771659,T221
653,604,1,133.08339376122788,T221
650,653,1,220.5988463771659,T221
604,653,1,153.08339376122788,T221
604,499,1,131.57855110483032,T221
96,248,1,136.57631366852297,T221
604,653,1,193.08339376122788,T221
96,248,1,126.57631366852296,T221
604,653,2,193.08339376122788,T221
96,248,1,131.57631366852297,T221
604,653,1,143.08339376122788,T221
604,653,1,218.08339376122788,T221
96,248,1,136.57631366852297,T221
653,604,1,178.08339376122788,T221
650,653,1,180.5988463771659,T221
